credit_card_number,transaction_amount,premium_amount,fraud_label,commission_amount
8901731452635801,9192.421678239545,17622829.44208444,1,881141.4721
8362996492975985,9514.193085575229,2164574.4463267196,1,108228.72231633599
9327514302868528,5813.513601779376,8962956.017015796,1,448147.8008507898
6563283918361424,3635.4994770749777,19616967.49374267,0,980848.3746871336
3450070360313192,7896.735950001915,47389507.101481795,1,2369475.355
5154713237590163,2584.9136942967725,7068541.186223874,0,353427.0593111937
2352905509724501,5684.332885451826,38178157.02497393,1,1908907.8512486964
8170858220672062,3649.9267690962442,5443040.143340857,1,272152.0071670429
6390614245471591,6600.6476297079735,49063066.29378993,1,2453153.3146894965
5462025630699846,2479.9492376457183,19087008.790465657,0,954350.4395232829
4139107028469471,1996.7701627747751,38763974.59956381,1,1938198.7299781905
4356312489862109,9190.566958086827,17136128.22972848,1,856806.4115
9278044489943474,1107.8564612004152,31387167.16916885,1,1569358.3584584426
8986280373584823,5108.9832865758235,9608884.076154437,1,480444.20380772185
2938242931879229,2286.4425513337883,7309590.754655157,1,365479.53773275786
2134831154891421,485.4066369241078,46903826.33701088,0,2345191.3168505444
5759908779978032,456.58630108512125,45883187.42244263,0,2294159.3711221316
8689625169733084,1834.6955438476907,44374572.32124199,1,2218728.6160620996
8143655192730767,8681.026509609403,31275418.173828006,1,1563770.9086914004
8157440967826450,2896.539565372564,40415327.87870175,0,2020766.3939350874
6145788695347968,9509.545788695428,3461156.476199632,1,173057.8238099816
3527011499971954,5858.060700593016,16746104.20411505,0,837305.2102057525
4022207543667697,4422.480478710784,15692019.20661024,1,784600.9603
9568225827789301,5842.879463,31785909.644411135,1,1589295.4822205568
7143914128479344,5215.3140137400505,17804329.09579732,0,890216.4548
7870236116298973,7611.884912197519,7433854.014367604,1,371692.7007183802
2291538607793074,2896.7110531312373,29827389.099923052,0,1491369.4549961528
9395038008344195,3595.1988768429937,40721052.19424739,0,2036052.6097123695
6303495772654855,8951.533595079181,19112353.48805406,0,955617.6744027031
9439422082363446,9469.919480189013,6622113.068,1,331105.65338865505
6804763204861570,8936.326452116098,9842442.983668024,0,492122.1491834012
5841284010611465,4252.535140177404,11881790.425417505,0,594089.5212708752
5369226840014802,7825.618479768129,15001880.673796866,1,750094.0336898434
9206125691164833,4815.723759680878,32143325.574610393,1,1607166.2787305198
1788881557286880,5025.644536246412,30051264.772040572,1,1502563.2386020287
9928407989207094,2126.333079667111,34807032.27973629,1,1740351.6139868144
8210441948030751,5952.190002259313,18131474.206730343,1,906573.7103365172
3802319560494470,1942.7453877581445,41201642.617480114,1,2060082.1308740058
5289591749225479,3382.490520765218,10212342.181176456,0,510617.1090588228
5436806665613624,8564.798996037358,23457346.968432516,1,1172867.3484216258
6395261698266946,2150.050511187467,40048926.689856105,0,2002446.3344928054
3172459725125590,804.4670232169848,9016130.800153635,1,450806.5400076818
1327355988506366,783.1751668668815,5502057.056,0,275102.8528
4307316352196935,9413.766752980768,44185361.54472261,0,2209268.0772361304
2930971508800248,5118.512335822163,17153053.841332205,1,857652.6920666103
3054912368643300,4153.1795109884815,34196667.54420251,1,1709833.3772101253
6939849092701234,8127.697951978393,1277176.7271542845,0,63858.83635771423
8422118195449435,8374.676686,34505443.951588385,1,1725272.1975794192
8190731832112391,3388.6912278444856,15811904.564233057,1,790595.2282
6908370924576546,6966.818768990573,2796485.2708362127,0,139824.26354181065
1149945849828439,7734.115876933677,30494539.94979037,0,1524726.9974895185
2825522605303071,6581.0418,12047782.76549793,0,602389.1382748965
5200648984607533,1600.7912405209838,19346494.03017348,1,967324.7015086741
3614548296118159,8771.242526818864,4038234.8062028144,1,201911.74031014074
4889814202275315,5437.0360720864865,7366690.922236317,1,368334.54611181584
3146951677997237,2896.477021063037,14905882.00243723,1,745294.1001218616
8276380719502221,4309.759036,4497077.433002255,0,224853.87165011276
4301688780849974,471.9537949491831,45542204.97,1,2277110.248583445
7266868759312337,1365.8813321019338,312291.6887670811,0,15614.584438354057
6655916302831945,7678.912830107022,24198172.34102693,1,1209908.6170513465
2094043000127136,100.1151840781248,6171140.432046247,1,308557.02160231234
7764843421854804,4224.001701974693,15390877.683002647,0,769543.8841501324
4044075778231919,5272.850792747326,46303717.39531509,1,2315185.8697657543
6222117060551570,640.8807580096258,8093110.718166603,1,404655.5359083302
1622476666520860,9733.473813426095,48291957.66271945,0,2414597.8831359725
1697896554319953,2338.640779371752,10297660.905701192,1,514883.0452850596
2726241461675904,3111.5673243991805,37080889.76225681,0,1854044.4881128406
2120602600528580,3109.0308713247705,27338396.472216614,0,1366919.8236108308
1377765291052554,2381.124954961764,44225091.59256199,0,2211254.5796280997
3694807759240190,114.59083865448302,27704122.842601515,0,1385206.142130076
6494815214105282,7320.513461471164,26732615.36562387,1,1336630.7682811935
9323122780646518,9671.770448012925,9780945.438,1,489047.2719208155
9956122776323603,2320.505484521946,8319805.809,1,415990.2904
3314490638926628,6664.167198853882,45825292.66426455,0,2291264.6332132276
5278911736874239,7444.773636891279,16398631.560513204,1,819931.5780256602
6337980187030408,8499.411252996195,18610391.925595168,1,930519.5962797585
2685421879653428,4284.02905,37993584.684835136,1,1899679.2342417568
1593372149569378,3099.0159658402495,16947785.88631614,1,847389.2943
4894418536656377,3320.421826828008,47603601.707483746,0,2380180.085374187
8788209280796011,7154.951197675277,36899009.172250025,0,1844950.4586125014
9572991436665424,8186.116718405797,29875487.836245265,1,1493774.3918122633
6606175996820637,1897.9782807903664,44045949.07563218,0,2202297.453781609
3333679007369274,3772.3159807618754,2489799.358390643,1,124489.96791953215
1386948511809238,9029.207947816585,12860563.982538546,1,643028.1991269273
1932932103344863,8086.265844977918,23257166.34770329,1,1162858.3173851646
8541346178592625,9850.098187,11356657.188181335,0,567832.8594090667
1154423455149264,7567.057771,37197820.313234575,1,1859891.0156617288
3262853950059016,3992.6324901764306,45961209.47237572,0,2298060.4736187863
3403702923562945,5947.314556546914,21194268.29534686,0,1059713.414767343
4273161945482520,6644.041117048471,17113208.67959363,1,855660.4339796816
2386923185691848,876.7125815395272,48077921.09955694,0,2403896.054977847
4614050246346005,5490.519895128265,22248173.117048766,0,1112408.6558524384
9440858088360429,7122.276201878834,24457529.53845967,1,1222876.4769229835
1501390755289753,1756.4809096104977,17588977.118371848,0,879448.8559185924
6525844366452764,7828.254002513016,45478328.17,0,2273916.408
6396869894367841,5879.350527089705,28452084.609259717,1,1422604.230462986
7173580335588132,9526.995678406187,38111107.61321042,1,1905555.3806605209
6981664615652165,519.9807522482278,40592217.85036081,0,2029610.8925180407
5359089137641599,2726.728761799123,17099033.605443735,1,854951.6802721868
2389047463766057,6055.383405068258,21690379.62,1,1084518.9811352899
7356704061218856,3035.943130838714,42425104.00256917,0,2121255.2001284584
3387748702021665,7172.799224305298,18169135.030273754,0,908456.7515136878
9615843575256740,7614.152296967117,39698817.321258046,1,1984940.8660629024
1981419343600613,1114.908044258097,47050206.20549611,0,2352510.3102748054
3803177923490379,5187.159196,31164286.549669668,1,1558214.3274834836
7762366335762036,5138.016500351453,37083948.09971993,1,1854197.4049859964
5678873549128021,3755.8796251338567,40256814.628936335,0,2012840.7314468168
4078444711725082,9335.956139439753,42253532.04834316,0,2112676.602417158
3145388848561438,8292.312567,19758716.35946123,1,987935.8179730615
7547066607137498,7002.372880905404,2572660.3242081488,1,128633.01621040744
5521910149833313,7171.833693776476,20099794.79912461,1,1004989.7399562305
8732915241924332,4670.989823749879,33691073.926906645,1,1684553.6963453323
9963186552781620,9217.845758856101,22523015.78518183,0,1126150.7892590917
2444511633075081,6976.494729807525,37450667.911511324,1,1872533.3955755662
7446079496039824,7316.912510392583,17855551.649138507,0,892777.5824569254
6782990517275604,8630.739947494718,31740859.613790438,0,1587042.9806895219
7014173001183933,2813.308734487691,9329126.045,1,466456.3022325095
7696547316829741,8090.001948,37470978.14,0,1873548.907
2678126846791809,2032.8819692692712,27289341.480963163,0,1364467.0740481582
5938988874405685,3518.8853272243896,10211178.783444563,1,510558.93917222816
5439184499732160,3422.543497271443,14602639.563155385,0,730131.9781577693
6149228089234100,9787.402137052492,37432949.34,0,1871647.4671002899
3301431472149874,8579.718515104476,24135235.77071942,1,1206761.788535971
5278307410989084,7041.581629743571,10809411.70524968,1,540470.5853
3498729668693770,7297.861939992362,48363886.80661118,1,2418194.3403305593
3204690195146762,5664.520664585453,35759099.74064623,1,1787954.9870323115
4762528427383459,9476.197604,47857170.27866441,1,2392858.5139332204
6458459855577274,5012.961653535379,21360981.21756356,1,1068049.0608781779
5551044457790183,3867.125327711956,23760266.031179108,1,1188013.3015589553
9977387669013813,1714.0498356227508,44898781.25708911,0,2244939.0628544553
9567812919054390,7883.435957384474,26257216.518866777,0,1312860.825943339
2788282450938519,7370.994927548355,35366872.81,1,1768343.6403082153
6650343590326677,3905.1148813889354,12616122.146001544,0,630806.1073000772
3771063437483319,349.41479819637067,22341856.170445003,0,1117092.8085222503
2782446946838265,8406.073544408306,6181258.791859652,1,309062.9395929826
8773699850838766,213.03803619532897,10306941.993489314,0,515347.0996744657
2051765172190674,7066.6278183276045,57161.329228878036,1,2858.066461443902
7481495811063027,9705.545386287964,1972859.931916525,0,98642.99659582625
3882828634042192,4432.847148667214,48864418.320614696,1,2443220.916030735
6026683502091770,2426.236709459932,12125261.219886748,0,606263.0609943374
4009827846002666,7078.2229994294785,33168902.368105058,0,1658445.118405253
5787143160543432,8189.568605954293,41956593.94299258,0,2097829.6971496292
8459746049662401,5509.660129170688,27537516.35723585,1,1376875.8178617926
3821296776382536,9673.649225035848,7665693.559,0,383284.67795984854
8945931525622055,611.5203444138149,36408540.70243496,0,1820427.035121748
3977547980428928,5097.476423214828,30016567.990878157,1,1500828.399543908
7901465716490300,7212.694078493246,36565216.96147528,1,1828260.8480737642
8639039992219239,8640.140664376871,38489633.67662579,0,1924481.6838312894
5741272206946328,1874.6305578871215,48770764.280560404,0,2438538.2140280204
6686837673746210,8020.034469460446,28682428.36853523,0,1434121.4184267616
5697672353607153,5571.800049613598,17088639.223403186,0,854431.9611701593
2834964657721451,4025.881451700636,32426743.199442852,1,1621337.1599721427
7650584920434098,1403.9787829330262,3431351.055,0,171567.55275194402
4181836349493349,8666.428013198232,44870891.94,0,2243544.597144805
8137347030505995,1657.004760979182,5977856.756796457,1,298892.83783982287
3472880311461476,3166.8998061700822,16398863.465912055,0,819943.1732956028
6044747499716538,2971.450766428125,40789111.577499785,0,2039455.5788749894
6928545059347248,8726.998938489458,29869645.792752285,0,1493482.2896376143
2842492823458832,6759.759643,19687839.65866933,1,984391.9829334666
1775472196128312,7987.145832194586,23677048.61215732,1,1183852.430607866
4781454655124976,2579.632198,42728824.18617699,0,2136441.2093088496
2371288940728331,6286.253586109289,17006819.25913401,0,850340.9629567005
8324113060933199,5760.285233123112,43483787.743760444,1,2174189.3871880225
8143354209272146,8345.020730203883,4415840.204524808,0,220792.01022624038
6373346133979102,9070.261899,38842153.87605945,0,1942107.6938029726
8541089658481744,220.3520376261294,42378906.17640627,1,2118945.308820314
2696369163032036,6772.797198682048,9099064.465338564,1,454953.2232669282
8047275270478799,613.1744112853173,21523023.15,1,1076151.157664315
2375239854822599,5533.700784265824,8283333.735436144,0,414166.68677180726
3883026447161809,2947.5640175324143,35333140.40842094,0,1766657.0204210472
4083411338810635,3137.088335269198,26772034.92540222,0,1338601.746270111
1332665374109242,3594.2891841783303,31769814.10194897,0,1588490.7050974485
7702180722893288,6250.795246,9832383.478140995,1,491619.17390704976
4904832523974169,3407.094660120815,10595175.644000452,0,529758.7822000226
7720412827151647,7353.720600843776,2084451.3022402194,0,104222.56511201098
1161669390562319,4104.821117,16110156.08443453,1,805507.8042217265
9183420229624208,776.6966830685903,27991635.620070413,1,1399581.7810035208
8370673073248025,7859.222440592662,42898166.35072646,0,2144908.3175363233
2367605518814293,2929.0074134677893,33349703.09845945,1,1667485.1549229724
9286990417478022,4384.392108,21775462.206753574,1,1088773.1103376788
5696070514446670,6885.894443896826,47656474.51856295,0,2382823.725928148
3852634518380038,3391.315955772249,35965067.57678583,0,1798253.3788392916
9743901406833522,660.1979958524847,46508958.49109887,0,2325447.9245549436
2471898672373575,3801.8183654268546,26384122.783875562,0,1319206.1391937782
7550827665236794,9450.040968673604,12952624.696909048,1,647631.2348454525
8726091235722716,6453.170533255726,2650806.051372452,1,132540.3025686226
2717788254964958,6747.643571805349,36306981.725677684,0,1815349.0862838842
5173596050901363,6359.593321012634,6073936.870296651,0,303696.84351483255
6739066104761314,2070.0221756984242,15145728.662315639,1,757286.4331
5663653827495354,4241.5052546125735,26628220.68511603,0,1331411.0342558017
6574427936883302,7534.304004,28225185.223109588,0,1411259.2611554796
8130404418051597,1103.5916857762754,30033154.01738693,0,1501657.7008693465
2447637473348759,2850.7424832881516,8321103.964181535,0,416055.19820907677
1523241093892715,2835.5591738119506,18993072.86703422,1,949653.6434
9295520944971564,4376.987383185609,30863539.413577165,0,1543176.9706788585
6405619575013506,9805.650535327632,48491245.04,1,2424562.252152145
1575763735083993,768.2752121698372,36384280.57360744,0,1819214.028680372
3903494118628310,5235.139844367891,46130961.81712695,0,2306548.0908563477
8654162461007910,1875.7103519208836,38112980.79512571,1,1905649.0397562855
7436604651597687,9709.697799556467,29589931.27,0,1479496.563746555
8909820243160579,1221.7046968018956,9609248.223125864,1,480462.41115629324
4612293676022741,4095.649923379753,33337615.738106728,0,1666880.7869053364
8251935189278092,7405.061349862601,31172744.502335753,0,1558637.2251167877
8435797509291168,7075.088837471708,30127433.83115875,0,1506371.6915579375
5345336210645484,4285.013505249929,24494395.540732156,0,1224719.777036608
3592278521390187,3530.5892627319104,26437543.633423887,0,1321877.1816711945
1909834780257729,4036.3625476734187,16728781.930634022,1,836439.0965317012
9762242074010338,2716.3350052705287,25970441.505188737,1,1298522.0752594369
9669279776342561,2132.796093197318,9885819.724867128,0,494290.9862433564
6041935124238586,4882.0930058330105,40260668.12404524,0,2013033.406202262
4504101404649228,2758.4841850693124,9296989.965388404,1,464849.49826942023
3371150014018833,2945.870482482776,4257464.831574426,1,212873.24157872132
2897344463156831,6601.885028398115,21817938.857594296,0,1090896.9428797148
9179138450782074,9688.519583828933,32918788.90090803,0,1645939.4450454016
7927086504485677,6076.008285537813,21891464.078427732,1,1094573.2039213867
3322112949563420,862.0967239431661,13844939.056245917,0,692246.9528122959
2816105826568176,848.2777772,27912977.482683133,1,1395648.8741341569
2391827263418685,9519.089886371103,17356646.747255873,0,867832.3373627937
8073108822520555,3043.178824042603,46644055.82943039,1,2332202.7914715195
2181668256547087,1011.4631622165068,46133030.52878257,1,2306651.5264391284
3618724331636459,6030.541412788777,25123567.280405052,0,1256178.3640202526
4629412284508536,6274.122905073635,16400920.860972743,1,820046.0430486372
4818642931817373,6520.197719175013,36859249.373692386,0,1842962.4686846193
6281608627937278,2747.280075789659,1845280.0447185014,0,92264.00223592507
9458983283347795,249.59577372330284,23743702.612122126,0,1187185.1306061062
6120995731319360,9653.652157599272,16822806.479573973,0,841140.3239786987
1140587178872496,2583.8411523419145,46027588.89627671,1,2301379.444813836
3260606503726508,6792.660252,610031.3333614003,0,30501.566668070016
3397542214558071,7095.635711799225,27645215.63716027,0,1382260.7818580137
3391016251492337,6139.073429086909,37035772.417520635,0,1851788.620876032
8557234253791377,3197.783202715117,24256049.196326822,0,1212802.459816341
4861199604142372,2783.8529122642512,4279297.477834456,1,213964.8738917228
2863226723328431,6016.915998756761,48623344.88749483,0,2431167.244374742
6456605240622004,8674.346772755745,25905341.464491136,1,1295267.0732245569
8705296076781518,9472.663916341617,30713170.353507377,1,1535658.517675369
1714992265859470,1148.4674635972005,11838123.03754829,1,591906.1518774146
1909503956639608,1632.8032647174266,24180069.274489123,0,1209003.4637244563
9265403102602179,9452.888961952489,21463183.10299651,0,1073159.1551498256
9862664828102842,7391.698760514447,3754043.141679167,0,187702.15708395836
5688290943403812,8841.638865814753,5316956.073837887,0,265847.80369189434
4914520205242340,2106.063077939897,41875251.25574254,1,2093762.5627871272
2024377997720955,5917.100123983078,11998599.410807446,1,599929.9705403723
2850228885553958,7041.281984732989,9755963.992,0,487798.1996
4911752636620094,6833.107665925029,25250523.447994463,0,1262526.1723997232
8306450620509527,4140.701739580311,38439669.096812025,0,1921983.4548406014
3146293528556605,252.40942774395393,3106706.4637636063,0,155335.3231881803
3400564549466337,5870.967962362205,28844627.90271641,0,1442231.3951358206
1770314167148230,2605.705237878127,5969330.037600262,0,298466.5018800131
9226765321466627,4557.517036814615,1832687.9307726666,0,91634.39653863333
5176195995170375,9580.052049329792,2646670.1685892474,1,132333.50842946238
7437176027627356,4050.449644660104,41709863.76933998,1,2085493.188466999
5290561649841461,8414.035905977824,5907444.456566798,1,295372.2228283399
6809221713329394,1966.5519969175862,2267116.7069704747,1,113355.83534852375
9881769546679661,6757.3589304477855,21900615.358274184,0,1095030.7679137092
4708966454729834,9772.368849,42201233.66238182,0,2110061.683119091
5768450435334968,1108.7416986420742,13127794.740700204,0,656389.7370350102
6005909095302056,182.36742804920092,21091413.75012056,0,1054570.6875060282
8435932530616825,4392.469647062882,2005727.4028619237,0,100286.3701430962
6305155742480247,1016.9922822085352,22459434.921602447,1,1122971.7460801224
1509098797776388,7509.005061794691,28884877.901050314,0,1444243.895052516
5159472372621365,9154.031772100734,28549643.617069717,1,1427482.180853486
7504909287523030,4396.8076298167125,16628010.341796514,0,831400.5170898257
9948583766996488,2661.2452573388655,15783503.701350145,1,789175.1850675073
1330276960400403,4400.592858165437,5340114.710640528,0,267005.73553202645
6145136852399856,7262.133397,18346248.049106956,1,917312.4024553478
2238308908607354,189.6361996456727,4983738.496959503,0,249186.92484797514
5536488404928930,5935.594495898502,38332131.27615546,0,1916606.563807773
8857872410927953,6171.587680385052,48314052.14443181,0,2415702.6072215904
5055265155472528,6413.113644269762,48504022.088768676,0,2425201.104438434
2610612295491586,2496.0185918106845,43254904.25777594,1,2162745.2128887973
8442179586793186,7169.121961443455,30043599.54548756,0,1502179.977274378
6893269036258060,1004.7757146845864,35046276.205221556,1,1752313.810261078
4409000359297916,2072.776331021328,14267438.08,0,713371.9038
7517827769789528,8786.953461879371,31542213.304429304,1,1577110.6652214653
4071249057681987,7413.3591921930065,22787920.976499476,0,1139396.0488249739
1149043354355044,236.08098471231798,24106046.815448858,0,1205302.340772443
4287958343533834,2558.9249776610222,37891250.25315414,1,1894562.5126577073
1358889147315127,2222.624181632329,14103098.596306609,0,705154.9298153305
9546788522895994,2780.9826475660284,15908800.188609049,0,795440.0094304525
3220856621628956,2550.841725770875,46232843.138520546,1,2311642.1569260275
2405760166446274,719.0103278541728,2820652.4996001027,0,141032.62498000514
2569659588008673,4643.511114308521,24286858.577682886,1,1214342.9288841444
6740872483303593,7354.061400383035,45640912.012389004,0,2282045.601
9006679446468046,6106.644074702621,30522046.76082967,1,1526102.3380414834
9426828620146200,6761.429519,27324889.639864482,1,1366244.4819932242
2404096686253450,903.3768675087676,12494711.519675467,1,624735.5759837733
2341104746740961,9519.758030750194,17170341.69833177,1,858517.0849165885
5613375781608571,8401.069155045945,42603900.31,0,2130195.015
3396720622014501,8070.394153,27965314.407105222,0,1398265.7203552611
9788704371561722,8247.539669913498,25741962.265901428,1,1287098.1132950715
6083609400415407,9333.834030514337,4987989.879866046,0,249399.4939933023
5985570259936145,5488.114264525607,811247.5411916048,0,40562.37705958024
9850819332808740,2082.7919768894963,48184622.58246558,0,2409231.1291232794
9423612453627567,6206.157717740158,18855538.502669215,1,942776.9251334608
3827724410102555,7454.526787312596,30164620.974354222,0,1508231.0487177111
9250481815147468,7405.382194204852,3994956.508632377,0,199747.82543161884
3447856745026673,5262.345339252113,34158883.143295094,1,1707944.1571647548
1541131016643884,777.7413214024227,46629009.768210985,0,2331450.4884105492
3173594970734909,3774.0180904582653,28787505.99734101,1,1439375.2998670507
3262094448773234,9215.589423787238,6314504.965546774,1,315725.2482773387
9526410184521026,5886.044206598518,29090259.16,1,1454512.9579199553
3821585903823911,5429.486238231563,38319697.18310157,0,1915984.8591550787
6197810411837479,2761.649792383716,20326762.663335193,0,1016338.1331667597
6576013724477388,3747.6443071741314,43993089.01959398,1,2199654.450979699
8871320996021536,8963.926282616376,32437660.83833465,1,1621883.0419167327
4910986573631703,6697.984170515673,44963453.42527723,1,2248172.671263862
2157317026367823,7895.131564848095,31179030.50925439,1,1558951.5254627196
5587880824113243,4598.019688369785,6573085.720521163,1,328654.2860260582
9929546921802298,6339.447472615963,15491488.638148405,1,774574.4319074203
2968375610735407,2558.9977265577545,10097729.463140322,0,504886.4731570161
7551613267352332,7084.062219806514,45442236.62086595,1,2272111.8310432974
2831143151946284,4333.253203663039,38022399.36370126,1,1901119.9681850632
4796995602540212,4481.200596665981,33823154.46,1,1691157.7230905602
9361412721635683,6528.291013311128,15055306.318384768,0,752765.3159192385
9251554300759706,9369.178152542374,9210398.154790174,0,460519.9077395087
6077154667745979,733.6628314253471,37824989.888565704,0,1891249.4944282854
8415135974127748,8264.958049735375,23713155.714495193,0,1185657.7857247598
1209916360442412,2994.592793080712,11297219.71200995,1,564860.9856004975
5823804323367672,4494.8026,30834932.688482102,0,1541746.6344241053
9092349226472478,316.94195487258867,2026289.2684012142,1,101314.46342006071
3456403487830441,3080.356170559699,16315251.003871392,1,815762.5501935696
9335989582334623,5076.049302038292,23433164.159610823,1,1171658.2079805413
3913062550449588,656.1431657396462,7406437.122129198,1,370321.8561064599
7349258351486502,4961.847720893335,49232877.33476607,1,2461643.8667383036
3128233609390161,9278.395226,10462777.255834816,1,523138.8627917408
2769541799636225,1143.3928592672717,6526352.970862844,0,326317.64854314225
2898640787563084,7667.963207947493,10184708.34560595,0,509235.41728029755
3647470491919883,4155.743428422327,38455366.04665461,0,1922768.3023327307
1704950991660993,6586.219773790946,21281027.90699942,0,1064051.395349971
8693141486827020,2676.3423200537704,28275142.828229375,0,1413757.1414114689
5200329093654170,1678.9733991594471,1060247.7577481735,1,53012.38788740868
5227006138021096,1688.5798812851417,1731221.1155799946,0,86561.05577899974
9593852099719527,797.8702618671321,22296819.23585254,0,1114840.9617926271
1700244495899489,1937.902378522306,40834595.60764916,0,2041729.7803824581
4996428453188031,6675.771911390786,44263091.546591185,1,2213154.5773295593
9016916456470892,8828.737057,4344461.314106055,1,217223.06570530275
2111203080438767,8159.844287352502,26922771.47403013,1,1346138.5737015065
1867812244007378,6882.829667757393,45662352.01710073,0,2283117.6008550366
6270633620942278,1193.2754477699164,19404757.99235034,0,970237.8996
5629259342009576,2962.9557183299034,41479995.91310415,0,2073999.7956552075
2870131153220577,3167.088065692443,6693445.763427815,0,334672.28817139077
2388951158130075,2574.5737693364504,46770370.53849326,0,2338518.526924663
6491215243118926,5198.556031126259,37573651.64338982,1,1878682.582169491
8147778005428260,5401.982767308758,47067306.29541721,0,2353365.3147708606
9466088302952725,3633.1711541939912,33834095.51,1,1691704.7752644902
4998662543481747,3602.5126714907165,18176562.560651354,0,908828.1280325678
8115351076024803,8302.700419270206,46909676.814510874,1,2345483.840725544
9379317759384899,7913.999198364888,13785583.147695832,1,689279.1573847916
4363243575195839,3147.178733639382,16615304.37786601,1,830765.2188933005
4030326076979723,9146.505594345266,35043412.82,1,1752170.641
9413006457534864,9532.868668,38268161.81327406,0,1913408.0906637032
3567950095360885,3334.751166097404,46470880.16,0,2323544.008
4319150975115285,3608.8069930512434,10248072.428719914,0,512403.6214359957
6719492304776311,5105.778118877392,39901921.780609004,1,1995096.0890304502
7122058634746065,9417.096044083368,36929917.209314205,0,1846495.8604657103
9172884635311373,8775.562388108885,3199089.8671173574,0,159954.4933558679
7353801427665582,1115.422829577539,19367284.829098247,0,968364.2414549123
3358574616040139,3988.0343583870203,14145445.198434329,0,707272.2599217165
3584555186250490,5578.3747785227415,15231476.313457979,1,761573.8157
4752506889491379,5081.011478260246,49147514.51,1,2457375.725446975
9313941641161163,2019.2443725752375,32142442.899861597,0,1607122.1449930798
4188609772216348,8602.286034564731,35886631.12809704,0,1794331.5564048523
3783460163759136,6801.713752,48831115.68937731,0,2441555.7844688655
7788957617552238,8395.292911032855,18866317.10505736,1,943315.8553
7676573127962527,8601.766365559775,40093990.02095577,1,2004699.5010477887
8155287750633930,7508.722951290823,21732202.85559172,1,1086610.1427795861
4503288863651798,4448.184952372201,43477988.25403084,0,2173899.412701542
2880272940314081,6144.412874652703,9041070.490152046,1,452053.5245076023
4489495436636897,1687.6175205854572,47384831.991443336,1,2369241.599572167
1999580384485891,6769.089633001586,10946397.703459876,1,547319.8851729938
8379716326120546,1874.6072318188794,16317763.143976767,1,815888.1571988384
4968742428868072,6970.100946050552,37812049.78299796,1,1890602.489149898
1914959146618126,2373.021791,19693819.52685468,0,984690.9763
7935130189826844,1263.7578714871777,30414486.72455467,0,1520724.3362277336
6955626272441418,1736.3164524152785,22234229.31846073,0,1111711.4659230364
2226452993754911,119.72213866879565,37121073.16,0,1856053.658
7452491601819310,7215.522217,11424279.305906856,1,571213.9652953428
6967931060309075,7350.7703856779535,2932314.7819714816,0,146615.7390985741
4953934571875786,5197.840164141268,15003470.579678582,0,750173.5289839292
6724172931616450,1697.4917304482985,23720690.15677283,0,1186034.5078386415
4319773338709373,927.1879413558285,8409322.409,1,420466.1204556001
4301743358340535,289.3767677291414,17746316.50992287,0,887315.8254961435
4798107145143260,1740.906951955685,20005151.084495492,1,1000257.5542247747
5732387851671854,8919.469796333153,2879018.2659767945,1,143950.91329883973
6418186530616164,2491.2147328466494,29169529.336728387,1,1458476.4668364194
7315298284818515,3607.286139450435,44218327.964284666,0,2210916.3982142336
3461831274006162,1142.9202963651985,7595628.218523091,1,379781.4109261546
6338921126493636,2301.376917006886,29894422.589941684,0,1494721.1294970843
2677314917930490,5240.323250724031,33240312.853493206,0,1662015.6426746603
3846636981891641,6116.751563,20972540.674160223,0,1048627.0337080113
2037370857341861,2528.9879102454893,35057868.392339855,1,1752893.4196169928
9530074541173921,671.5483763286603,20542469.859115694,1,1027123.4929557848
4949154569731234,3971.2254043612465,25236818.025991973,0,1261840.9012995986
7868923450215408,2418.613372170708,377578.6972758047,1,18878.934863790237
6527351102620439,2273.583839975039,34589088.50559309,1,1729454.4252796546
7682881335256849,9602.641746863206,33070520.520446774,1,1653526.0260223388
2852739247561195,6201.374810664668,1929659.8575439646,0,96482.99287719824
2205956135439898,5613.096587403749,18418822.87,1,920941.1434341351
8747464555942971,4216.173524880887,48951801.721175455,1,2447590.0860587726
9613218484601816,4346.548900958428,21042620.762805153,0,1052131.0381402576
9469057423969884,5454.959537997001,25102250.802540768,1,1255112.5401270385
5236642300076551,6994.655089657462,45497408.606404334,0,2274870.430320217
8637544722580506,7051.246352200112,35865921.174529165,1,1793296.0587264583
2045281353584177,1799.7696862839507,29107685.854899935,1,1455384.292744997
6198435218266310,5051.116245558607,39892256.02024022,1,1994612.801012011
5496464813945180,4178.3851408376095,43219669.66,1,2160983.483006705
8111363299022763,8718.216966066904,22849834.706145972,1,1142491.7353072986
6526922451621399,6351.047320061926,23760667.16294245,1,1188033.3581471227
9073971441258873,5371.790258,19308686.273235273,0,965434.3136617637
9105059350625171,1242.406957571282,48335639.93952284,1,2416781.9969761423
3777561629983246,6095.815104301773,34861341.05197462,1,1743067.052598731
2421221863406301,1260.318666234311,4170321.079741534,1,208516.0539870767
3226294572710342,3438.3450981009455,43149351.56941779,0,2157467.5784708895
4427249071615869,1514.1354516618856,24033191.44240504,0,1201659.572120252
1339659961845587,6951.529105541253,3447007.782060148,0,172350.38910300742
3400111727747592,2141.8959269779107,27490365.585613918,1,1374518.279280696
7076610893381551,3979.407794561457,20864042.305995345,1,1043202.1152997673
8076423167368123,8967.180298425908,43888692.74908262,0,2194434.637454131
5502769201969877,2122.732195649806,10207690.234433275,0,510384.51172166376
